num_facture,date_facture,vendeur_nom,vendeur_adresse,vendeur_id_fiscal,iban,client_nom,client_adresse,client_id_fiscal,tva,sous_total,taxe,total,path_picture
77097467,05/03/2019,"Monroe, Dillon and Henderson","690 Shelton Point South Markburgh, NY 79731",916-73-6436,GB610UMV71214128210897,"Lopez, Jordan and Jimenez","779 Hernandez Parks Suite 117 South Joshuabury, ME 07181",961-70-5365,10%,"6369,92","636,99","7006,91",batch_1/invoice_947.pdf0.jpg
51686132,06/27/2015,Stephens PLC,"PSC 4501, Box 4964 APO AA 03160",953-96-5860,GB67DSXM44548665165041,"White, Blevins and Ellis",Unit 7297 Box 4160 DPO AP 42542,990-87-4012,10%,"1384,95","138,50","1523,45",batch_1/invoice_118.pdf0.jpg
67615206,05/01/2017,"Cole, Andrade and Horn","400 Johnny Loop Port Rebeccabury, TN 92069",950-76-6651,GB49GPGT96027269289969,"Jimenez, Young and Carpenter","48585 Bobby Locks Apt. 863 Jeffreytown, CO 59225",915-72-6551,10%,"3376,82","337,68","3714,50",batch_1/invoice_329_color_B_253.pdf0.jpg
38829380,12/25/2017,Cook LLC,"05622 Williams Ridge Apt. 320 Smithside, NY 16757",921-97-6915,GB77WZUW03936127773887,"Meza, Griffin and Powell",Unit 3668 Box 9888 DPO AA 15880,979-96-0266,10%,"17009,66","1700,97","18710,63",batch_1/invoice_119.pdf0.jpg
27892893,01/16/2020,Reeves-Campbell,"547 Linda Motorway Port Alexanderland, VT 83464",978-86-6798,GB81GHCL17739395393702,Duncan and Sons,"33652 Allen Drive Suite 359 New Jose, NC 55061",985-73-9787,10%,"15173,65","1517,37","16691,02",batch_1/invoice_276.pdf0.jpg
45181097,02/24/2018,"Long, Alvarez and Mendoza","1303 Stuart Centers Bautistafurt, FL 80497",926-72-1593,GB84CEYB30028969299840,Hobbs Group,"91981 Darlene Fork Lake Kennethmouth, NV 76378",977-99-7808,10%,"454,81","45,48","500,29",batch_1/invoice_277.pdf0.jpg
11324589,01/02/2019,"Dixon, Allison and Burton","PSC 4726, Box 4792 APO AE 55364",917-86-7572,GB40KQZV91477246957111,Chavez-Morales,"052 Lindsey Lodge North Lisa, WV 75912",944-75-4599,10%,"10029,14","1002,91","11032,05",batch_1/invoice_428_color_B_243.pdf0.jpg
87655538,12/16/2018,"Gibson, Wells and Taylor","20644 Tanner Avenue Suite 715 Lake Gloriaside, NJ 49027",904-95-3601,GB59MCIJ70715558745631,"Roth, Key and Hubbard","97486 Edward Shoal Stevenport, DE 72648",970-96-1494,10%,"775,96","77,60","853,56",batch_1/invoice_62.pdf0.jpg
59326638,05/27/2013,Ashley-Shaw,USNS Wilson FPO AE 36740,926-83-7399,GB39MTZP97412080764188,"Huber, Walker and Mullins","1892 Jeffrey Avenue Suite 966 Heatherberg, NC 86915",929-76-2624,10%,"143,98","14,40","158,38",batch_1/invoice_242_color_B_242.pdf0.jpg
69057610,08/20/2013,Williams Group,"32459 Hogan Ridges Apt. 699 Port Kristymouth, HI 30086",930-72-1637,GB95MWKI86940015419058,Frazier-Davis,"762 Steven Estate Apt. 920 West William, FL 53332",952-75-5780,10%,"15936,26","1593,63","17529,89",batch_1/invoice_722.pdf0.jpg
91781923,03/09/2013,Barry-Roberts,"9074 Davis Place Ellisfort, IL 04641",912-79-8265,GB22SAZE28844860501717,Lopez PLC,"7417 Bowers Fort Longberg, TX 60292",934-87-2950,10%,"5634,90","563,49","6198,39",batch_1/invoice_544.pdf0.jpg
37959814,07/12/2013,"Moore, Wells and Wilson","98502 Walker Parkways Cassandraside, OR 96399",967-92-2894,GBO5XBMF67798318915337,Hopkins-Moreno,"6832 Rice Mill Apt. 735 Carterfort, NV 04380",970-94-8001,10%,"6623,62","662,36","7285,98",batch_1/invoice_63.pdf0.jpg
49900465,12/23/2014,Fleming and Sons,"00758 Kathryn Parkways Port Yvette, AZ 81300",953-72-8678,GB42AUCV37854775655308,"Green, Benson and Clark","2388 Stephanie Squares Suite 012 Lake Stephaniefort, NY 31834",931-85-8339,10%,"186,55","18,66","205,21",batch_1/invoice_545.pdf0.jpg
85473134,04/24/2017,Saunders-Lee,"956 Ryan Street Apt. 935 Davidton, SD 89340",991-83-4896,GB64NXOM90738015286952,Molina Inc,"74699 Lee Flats Apt. 165 Port Amymouth, AK 84827",936-85-0485,10%,"808,87","80,89","889,76",batch_1/invoice_723.pdf0.jpg
66443782,08/21/2011,Rivera Group,"921 Jones Trail Apt. 085 East Erika, WV 40270",945-75-1632,GB60IGVS85033642785000,Garcia-Williams,"86678 Young Grove Apt. 606 New Kelseyhaven, MA 42231",976-79-4506,10%,"8879,60","887,96","9767,56",batch_1/invoice_422_color_B_249.pdf0.jpg
68868961,03/06/2014,Anderson Group,USNV Chase FPO AA 34645,937-91-0606,GB16YOXG40499445558384,Gray LLC,"PSC 8012, Box 9767 APO AA 50638",921-90-5767,10%,"4364,95","436,50","4801,45",batch_1/invoice_119_color_B_240.pdf0.jpg
43106482,06/15/2019,Graham-Gonzalez,"5964 Cowan Path Suite 534 New Caseyland, CO 47875",993-85-1043,GB69JQFE91156214744668,"Vincent, Johnson and Cortez","89736 Tate Estates North Michele, CO 35389",985-80-4433,10%,"268,58","26,86","295,44",batch_1/invoice_195_color_B_253.pdf0.jpg
17945506,08/24/2019,Solis-Grimes,"229 William Extensions Suite 556 Spencestad, CT 58193",958-94-2248,GB40XSNU26602445643500,Garcia PLC,Unit 0571 Box 9132 DPO AE 04536,901-76-2328,10%,"133,75","13,38","147,13",batch_1/invoice_433_color_B_247.pdf0.jpg
61382297,12/23/2015,Reyes and Sons,"62517 Archer Lane Apt. 872 Philipport, MN 27104",909-90-9161,GB68XJXF92740762485025,Weaver-Hughes,"0805 Garcia Well Suite 009 North Richardmouth, WY 49376",988-72-7408,10%,"1699,94","169,99","1869,93",batch_1/invoice_895.pdf0.jpg
61942465,08/27/2012,Jones Ltd,USNV Rush FPO AP 95885,936-72-2389,GB60ZVVK77498620703333,"Williams, Kelley and Watts","441 David Mews Port Sharifurt, ID 47380",963-78-9800,10%,"40,00","4,00","44,00",batch_1/invoice_405.pdf0.jpg
64994538,03/12/2017,Martinez Group,USS Baker FPO AE 11537,901-72-6712,GB98UBGW19834215943015,Stanley-Green,"PSC 9518, Box 7951 APO AA 84507",951-78-1287,10%,"27463,78","2746,38","30210,16",batch_1/invoice_663.pdf0.jpg
57986024,10/17/2015,Schmidt LLC,"5107 Christina Orchard Apt. 670 West Conniemouth, MD 43698",959-72-2889,GBO2QDFL22211399552517,Allen PLC,"157 Michaela Station Mariafort, IL 29394",907-74-8078,10%,"215,72","21,57","237,29",batch_1/invoice_457_color_B_251.pdf0.jpg
25210895,05/14/2019,Lyons Inc,"64411 Taylor Cape Carrollview, RI 87544",987-99-8997,GB20VREM81930507643275,Watson-Blanchard,"PSC 0164, Box 7355 APO AA 37205",992-82-0219,10%,"80,96","8,10","89,06",batch_1/invoice_662.pdf0.jpg
98424808,03/26/2019,Hernandez-Wilson,"13048 Craig Rapid Apt. 602 Lake Brianmouth, MA 18523",979-94-0725,GB13CSTL25020849255302,Higgins-Rhodes,"731 Jenna Junction Suite 637 Stantonville, PA 75207",984-74-4819,10%,"15283,36","1528,34","16811,70",batch_1/invoice_894.pdf0.jpg
55735711,11/03/2017,"Reese, Henderson and Pollard","692 Wilson View Brownburgh, TN 54526",988-70-7095,GB79HHJG70323158079261,Mathis-Berry,"549 Kathleen Radial Apt. 904 Bowmanshire, MT 87259",988-82-7811,10%,"47906,60","4790,66","52697,26",batch_1/invoice_220_color_B_247.pdf0.jpg
61965030,10/11/2016,"Rodriguez, Morales and Rogers","293 Jones Inlet North Hannahhaven, SC 16881",937-86-1561,GBO3KSUY06739458306295,Daniels-Farrell,"034 Martin Curve East Thomasmouth, MT 23614",963-84-6043,10%,"34,14","3,41","37,55",batch_1/invoice_404.pdf0.jpg
36268429,12/09/2013,"Graves, Huff and Taylor","1853 Murray Centers Suite 079 New Angelashire, GA 77078",946-79-9115,GB38UKIJ21665136045658,"Kennedy, Murphy and Park","PSC 9539, Box 4699 APO AA 03748",969-96-4798,10%,"2790,70","279,07","3069,77",batch_1/invoice_54_color_B_250.pdf0.jpg
78873710,12/14/2015,Weber-Wagner,"8833 Moore Unions South Shawnburgh, ID 35022",991-73-5816,GB96CIPM88765783798943,"Barry, Patterson and Greer","08677 Robertson Passage South Kirkborough, DE 67708",982-86-6288,10%,"37551,65","3755,16","41306,81",batch_1/invoice_337.pdf0.jpg
53339803,09/11/2018,Evans LLC,"507 Young Parks Suite 231 Robinsonside, WV 82205",968-83-7054,GB94JWPV41308802932072,"Ball, Smith and Rhodes","472 Marcus Courts Kristinatown, AK 01280",991-83-1943,10%,"15300,00","1530,00","16830,00",batch_1/invoice_151.pdf0.jpg
33691533,07/25/2014,Fowler-Griffin,"3122 Gene Mountain Marcport, AK 52348",996-86-5609,GB79HWNL47420369669125,Scott-Garcia,"808 Stacy Squares East Oscarchester, KS 93753",963-95-6326,10%,"3290,45","329,05","3619,50",batch_1/invoice_150.pdf0.jpg
98151772,09/30/2019,"Sexton, Rivera and Pineda","24612 Hernandez Mission Suite 845 Rodriguezbury, NC 85490",940-76-0066,GB89HOXJ70693867596474,Wright-Lopez,"3726 Rodriguez Trace Suite 582 Jenkinschester, KY 26331",979-85-5438,10%,"170,99","17,10","188,09",batch_1/invoice_336.pdf0.jpg
74227045,05/03/2018,Graham-Taylor,"449 David Island Robertmouth, AK 99298",949-80-7025,GB37YKTFO1501025767922,Hopkins Ltd,"870 Nicholas Mission Apt. 761 New Taramouth, GA 86626",952-81-3407,10%,"690,10","69,01","759,11",batch_1/invoice_93_color_B_248.pdf0.jpg
57696752,10/03/2017,Lopez-Smith,"1019 Jamie Coves Suite 536 Garciaberg, AK 23239",902-87-1700,GB46FUGV21945539731839,"Rodriguez, Grant and Green","36999 Cynthia Walk Suite 460 Greenchester, NC 24265",943-76-5369,10%,"2032,00","203,20","2235,20",batch_1/invoice_497.pdf0.jpg
77728243,07/10/2011,"Edwards, Harris and Brown",Unit 1932 Box 6400 DPO AE 66491,969-75-8144,GBO40CRO86030685217051,Pearson Inc,"36059 Pineda Walk Thomasbury, MN 31630",972-85-6791,10%,"1340,00","134,00","1474,00",batch_1/invoice_396_color_B_251.pdf0.jpg
67851927,09/22/2016,"Forbes, Young and Fisher","60822 Olson Crest North Andrewborough, FL 03034",988-76-2801,GB21XGYT64179960030012,Moore and Sons,"18304 Valerie Row North Steve, HI 79797",999-82-7228,10%,"943,07","94,31","1037,38",batch_1/invoice_807.pdf0.jpg
76954213,08/11/2012,"Martin, Mclaughlin and Stevens","656 Adam Trail Port Anthony, IA 99682",943-86-9354,GB55QPCX20243575883223,Jennings Inc,"00859 Christopher Keys Suite 920 New Logan, IL 38123",970-99-3676,10%,"367,13","36,71","403,84",batch_1/invoice_289_color_B_242.pdf0.jpg
41884162,12/21/2016,Weaver Ltd,"377 Haynes Spring Chelseaton, AZ 47350",972-81-1533,GB96MRRH84244385173694,Christian-Taylor,"260 Meagan Village Apt. 658 South Oscar, MS 93822",946-78-7303,10%,"29,85","2,98","32,83",batch_1/invoice_496.pdf0.jpg
56427222,11/26/2018,"Padilla, Webb and Pearson","96997 Ellis River New Kimberlyhaven, AZ 52628",922-88-8140,GB31DWKI61814192089300,Marsh-Kennedy,"90918 Jesus Village Suite 061 Saundersstad, AK 57749",908-98-1151,10%,"279,94","27,99","307,93",batch_1/invoice_806.pdf0.jpg
23777462,11/04/2016,"Zhang, Hobbs and Bean","88688 Bradley Mills West Lindseyland, LA 58979",922-78-8467,GB17VUWA37935800967180,Walker-Arias,"12625 Dominguez Dale Suite 154 North Ryan, VA 93481",908-77-8508,10%,"207,67","20,77","228,44",batch_1/invoice_378_color_B_246.pdf0.jpg
37702939,03/02/2013,Martinez Inc,"5946 Eric Estates South Ashley, MS 23315",999-77-1454,GB63JCRG56999084188464,Lopez Inc,"45220 Roman Valleys Port Austin, ID 54286",999-92-8346,10%,"474,22","47,42","521,64",batch_1/invoice_269_color_B_244.pdf0.jpg
22323078,05/11/2016,Lopez PLC,"0952 Kristi Points Suite 921 South Christopherburgh, DE 05258",907-71-5941,GB27FEMM49504830524204,Hernandez LLC,"27970 Joseph Ranch Andersonton, SD 07040",941-90-7144,10%,"119,93","11,99","131,92",batch_1/invoice_156_color_B_250.pdf0.jpg
70521557,04/12/2020,Houston-Jacobs,"693 Obrien Overpass Apt. 746 West Jessica, KY 35156",983-96-6035,GB74GBYN12821729569904,Ramirez-Williams,"01312 Clark Freeway Apt. 633 Barberport, PA 61737",923-79-5892,10%,"106,91","10,69","117,60",batch_1/invoice_210_color_B_244.pdf0.jpg
78605417,08/07/2017,Campos LLC,"15809 Christina Cove Apt. 190 Danielmouth, OR 11509",909-73-7194,GB17WVTT56005535188252,Wilson-Hernandez,"5998 Stephen Squares Maryville, OH 19487",940-87-7017,10%,"656,46","65,65","722,11",batch_1/invoice_467_color_B_253.pdf0.jpg
90834323,07/27/2011,George and Sons,"9078 Jared Causeway Suite 022 Raymondburgh, ME 64287",911-98-1766,GB53CRDZ48677230395101,"Burgess, Hoover and Ho","294 James Curve North Katherine, MN 18368",919-98-8178,10%,"43,43","4,34","47,77",batch_1/invoice_614.pdf0.jpg
34967709,01/16/2018,"Burns, King and Serrano","75240 Munoz Bypass Suite 960 East Tylerton, WA 04004",913-91-8891,GB47XEBQ87721203651804,Bryant-Wall,"21372 Nelson Fork Suite 152 North Pamela, OK 82764",995-75-2976,10%,"499,98","50,00","549,98",batch_1/invoice_472.pdf0.jpg
96947403,10/09/2011,Frazier-Rose,"124 Martin Forks East Chelsealand, HI 91917",944-92-0144,GB67TUVG95262505800602,Cruz LLC,"22989 Daniel Run South Jennifer, LA 86324",985-88-9141,10%,"481,62","48,16","529,78",batch_1/invoice_473.pdf0.jpg
13187294,10/08/2013,"Cook, Schwartz and Phillips","1893 Brown Path Port Shellyhaven, OR 29755",912-87-6531,GB6OITRJ67745916382352,Lopez Group,"935 Megan Rue Suite 369 West Zachary, WV 89266",917-94-0867,10%,"100,91","10,09","111,00",batch_1/invoice_615.pdf0.jpg
97159829,09/18/2015,Bradley-Andrade,"9879 Elizabeth Common Lake Jonathan, RI 12335",985-73-8194,GB81LZW0O32519172531418,Castro PLC,Unit 9678 Box 9664 DPO AP 69387,994-72-1270,10%,"889,20","88,92","978,12",batch_1/invoice_126.pdf0.jpg
93799370,06/28/2016,Park PLC,Unit 5819 Box 6695 DPO AP 68432,902-79-6806,GB85POPB00383766462814,Perry-Delgado,"190 Williams Views Apt. 790 West Shannon, OH 27805",972-91-7969,10%,"475,10","47,51","522,61",batch_1/invoice_340.pdf0.jpg
39623428,11/23/2019,Rodriguez-Mckinney,"0157 Edward Roads Suite 000 Meganport, OH 43868",975-70-7416,GB15FOSN86971580497868,Smith-Ross,Unit 9011 Box 5809 DPO AE 44125,935-75-3151,10%,"53,64","5,36","59,00",batch_1/invoice_341.pdf0.jpg
83158540,02/28/2015,Anderson-Garcia,"7815 Matthew Forge Harmonview, AR 65823",925-85-1006,GB76MRMM02871555180809,"Anthony, Haley and Wiggins","37925 Shannon Light New Emmahaven, CA 42167",935-94-9398,10%,"141,86","14,19","156,05",batch_1/invoice_97_color_B_253.pdf0.jpg
12456262,02/22/2012,Williams and Sons,"655 Stephanie Inlet East James, DC 00603",999-73-7345,GB44WCRF64229286775104,Medina-Kennedy,"217 Veronica Glen Floydton, AZ 76011",924-94-5998,10%,"53334,33","5333,43","58667,76",batch_1/invoice_127.pdf0.jpg
22083742,03/01/2014,"Smith, Schaefer and Gonzalez",Unit 1154 Box 8683 DPO AE 34629,902-72-8574,GB62IACN00896958403438,Smith-Petersen,"05025 Mary Fall Mackside, OR 70036",934-70-6847,10%,"7200,00","720,00","7920,00",batch_1/invoice_4.pdf0.jpg
91300640,01/07/2015,"Scott, Lawrence and Solis",Unit 7812 Box 9099 DPO AA 45851,954-91-4728,GB17JKVY87686032248508,"Arnold, Mccall and Briggs","6868 Galvan Plains Suite 600 West Jonside, WY 27928",948-75-5823,10%,"3479,98","348,00","3827,98",batch_1/invoice_978.pdf0.jpg
24342647,05/07/2020,"Davis, Evans and Cooper","475 Daniel Port Moralesborough, OK 44662",933-70-8828,GBO5CPFN10349037207241,Stephens-Goodman,"5197 Rebekah Stravenue Suite 498 New Nicholasland, VA 18645",910-72-5904,10%,"4112,98","411,30","4524,28",batch_1/invoice_5.pdf0.jpg
82339928,12/19/2016,"Wright, Chung and Mason","272 James Trace Apt. 718 Lake Josephtown, KY 43412",974-94-6919,GB58YTDU75155369305839,Lam-Mccormick,"582 Cunningham Fort Suite 840 Donaldville, OK 40433",916-71-8366,10%,"13397,44","1339,74","14737,18",batch_1/invoice_979.pdf0.jpg
35850942,11/26/2015,Gonzales and Sons,"4393 Johnson Pine Suite 384 Marissamouth, NY 80334",966-71-7807,GB38CFYE47388228838897,Phillips LLC,"7499 Jackson Avenue Suite 560 Lake Robertport, MA 97216",950-84-2710,10%,"32129,92","3212,99","35342,91",batch_1/invoice_331_color_B_244.pdf0.jpg
88659425,10/15/2016,Vance-Scott,"1831 Jeremy Pass North Mike, UT 95288",980-87-4061,GB16YTDN72987233002849,Moore-Pierce,USCGC Hernandez FPO AA 33339,941-70-8992,10%,"515,70","51,57","567,27",batch_1/invoice_111_color_B_243.pdf0.jpg
86602235,04/03/2021,Yoder Inc,"0908 Corey Key East Bobbymouth, KY 79023",928-77-9757,GB71QJNA44395529511929,Barnes-Morton,"329 Marcia Lodge Port Markview, AL 25138",915-79-3513,10%,"3390,85","339,09","3729,94",batch_1/invoice_248.pdf0.jpg
12335640,12/31/2018,Curry Inc,"901 Brandon Cliff Apt. 789 Connerborough, AZ 68619",977-71-1482,GB78DWRZ69979381603201,Tapia Inc,"52721 Michael Light Apt. 255 South Brianside, OK 04582",919-74-8878,10%,"351,90","35,19","387,09",batch_1/invoice_191_color_B_248.pdf0.jpg
99096943,10/08/2018,Hughes-Hernandez,"943 Keith Gateway Sextonland, IA 44573",960-92-1196,GB83CSXU98872324709301,Walker Group,"8440 Emily Gateway Apt. 318 Chelseastad, WI 92393",976-83-0903,10%,"210,35","21,04","231,39",batch_1/invoice_233_color_B_240.pdf0.jpg
83186249,03/06/2014,Jacobs-Curtis,"374 Valencia Harbors Apt. 663 Osbornland, PA 76183",988-72-5767,GB38KESD41789012470679,Moody LLC,"360 Lindsay Pines Suite 692 Howellberg, WI 25854",909-91-3875,10%,"8275,87","827,59","9103,46",batch_1/invoice_249.pdf0.jpg
89538216,09/09/2018,"Boyd, Franklin and Santos","89231 Stewart Flat Laurenberg, WY 69237",921-81-6913,GB40ESWD08979767150482,Boyer-Jackson,"5096 Perry Forges Apt. 606 West Reneeview, GA 63579",927-95-6832,10%,"1529,79","152,98","1682,77",batch_1/invoice_122_color_B_253.pdf0.jpg
74825616,11/10/2011,"White, Roy and Mcdaniel","33929 Herrera Alley Richardchester, CA 52046",924-87-6037,GB40COMC29105487413990,Grant PLC,"231 Tabitha Station Apt. 471 Hughesside, NM 71391",940-72-0616,10%,"428,32","42,83","471,15",batch_1/invoice_200_color_B_251.pdf0.jpg
94027975,07/22/2014,"Johnson, Williams and Melton","860 Trevor Haven Apt. 352 Smithhaven, DE 07366",966-99-3696,GB26IDCU76104457507324,Taylor-Levy,"672 Garcia Radial Murphytown, NY 26166",989-85-7084,10%,"79,96","8,00","87,96",batch_1/invoice_686.pdf0.jpg
64661204,12/19/2016,"Abbott, Martinez and Nunez","700 Jennings Shoals Apt. 008 Woodsborough, DC 14098",911-78-8806,GB60AMAZ11977251874745,Wilson PLC,"200 Gregory Junctions Jamesmouth, NV 63642",917-70-4830,10%,"3912,75","391,28","4304,03",batch_1/invoice_870.pdf0.jpg
95545504,04/06/2012,"Adams, Hess and Davis","225 Gonzales Crest Apt. 419 Holmesview, OK 39540",927-95-7389,GB87IPTJ05582977551180,Johnson Ltd,"326 Gonzalez Throughway Suite 496 Lake Johnborough, FL 59208",998-79-7169,10%,"59,80","5,98","65,78",batch_1/invoice_871.pdf0.jpg
73164326,07/13/2012,Larson-Freeman,"06118 Hale Ports Barrside, SD 98812",912-94-4609,GB41AMUU15348762248382,"Meyer, Horne and Hartman","4312 Navarro Camp Apt. 554 West Alexandra, MI 02825",984-91-8041,10%,"7615,75","761,58","8377,33",batch_1/invoice_687.pdf0.jpg
35293120,08/09/2018,Adams Ltd,"770 Michael Greens Baileystad, TN 27340",963-85-4755,GB13JVIU78410116496939,Reynolds Inc,"476 Sharon Wells Suite 370 Kylestad, VA 04912",983-85-2498,10%,"4389,97","439,00","4828,97",batch_1/invoice_931.pdf0.jpg
32009066,04/18/2020,"Reese, Young and Sosa",Unit 3429 Box 9311 DPO AP 75271,915-84-9467,GB22D0W059772132319337,Peterson-Bryant,"993 Marilyn Forest South Tiffany, ND 95931",966-82-9806,10%,"3370,09","337,01","3707,10",batch_1/invoice_87.pdf0.jpg
11036543,06/25/2017,Brooks-Tate,"2488 Stephen Cove Apt. 438 North Zacharyton, TX 83045",983-95-9524,GB51JYPA41706484714659,Jackson Inc,"32172 Theresa Mill Apt. 314 Sheilaview, IL 97423",944-95-9239,10%,"334,97","33,50","368,47",batch_1/invoice_930.pdf0.jpg
18650156,03/23/2020,Young LLC,"80219 Green Squares New Victoriaberg, MS 61758",971-82-5916,GB19FFCY83556688389779,Rodriguez LLC,"518 Nguyen Landing Apt. 645 Monicaborough, MT 28809",964-75-4735,10%,"101,93","10,19","112,12",batch_1/invoice_86.pdf0.jpg
82087318,07/31/2019,Hughes LLC,"016 Devin Points West Oscar, WV 54780",936-84-5252,GB49SDGL22740198520474,Khan LLC,"95461 Lopez Groves Apt. 830 Zacharystad, NH 23026",911-71-2755,10%,"11017,83","1101,78","12119,61",batch_1/invoice_309.pdf0.jpg
20583097,09/16/2019,Gomez-Schwartz,"085 Brooke Corner Amymouth, ID 21612",902-86-1909,GB36RCBQ66311452249120,Jones PLC,"8860 Monica Avenue North Jason, OH 66558",987-75-2691,10%,"84456,99","8445,70","92902,69",batch_1/invoice_308.pdf0.jpg
85335509,06/09/2011,Frank-Guerrero,"210 Cassandra Mills Port Veronicashire, IL 42088",988-95-8394,GB81MUDX15053074218830,Allen Ltd,"72390 Nguyen Loaf Suite 417 Cynthiaberg, MI 83062",974-81-3805,10%,"4859,90","485,99","5345,89",batch_1/invoice_304_color_B_246.pdf0.jpg
71561544,10/27/2019,Gonzalez-Davis,"26490 Samantha Trail Port Ronaldborough, DC 22028",910-86-4694,GB44GUVN59172661985184,Downs-Harvey,"449 Barnes Ford Morrisbury, AL 18289",997-75-5313,10%,"73742,89","7374,29","81117,18",batch_1/invoice_81_color_B_254.pdf0.jpg
57443354,08/16/2013,Griffin-Williams,"31217 Santos Bypass West Andrew, IL 92753",947-75-3403,GB96JJCP41911692988371,"Thompson, Ray and Lawrence","57655 Robert Stream Berryside, MD 69625",953-78-0173,10%,"2055,00","205,50","2260,50",batch_1/invoice_38_color_B_245.pdf0.jpg
48186352,06/10/2013,Silva-Horn,"7758 Robbins Port Morganmouth, WY 15331",966-76-5672,GB70ACOV98557167099260,Gonzalez-Brown,"6396 Bishop Tunnel Singletonton, MN 12547",939-87-8902,10%,"873,96","87,40","961,36",batch_1/invoice_293.pdf0.jpg
47015720,01/29/2019,"Huber, Graves and Jensen","0892 Campbell Stravenue Apt. 005 Chapmanfort, WV 88694",918-95-1661,GB30TGFA43014690770091,"Robbins, Kelley and Lewis","42193 Kimberly Ridges Apt. 181 Port Christine, ND 35988",935-84-5556,10%,"249,89","24,99","274,88",batch_1/invoice_292.pdf0.jpg
63246591,01/07/2020,"Rose, Smith and Moreno","4507 James Mill Suite 588 New Alyssa, NE 08835",901-98-6571,GB87FIAL58030346735047,Williams-Jimenez,"07227 Kristen Locks Suite 358 Julieview, KS 58803",959-94-8870,10%,"17,96","1,80","19,76",batch_1/invoice_839.pdf0.jpg
76322049,05/21/2021,"Carter, Molina and Garcia","6710 Sean Ports Lake Kristine, CT 42610",932-98-4214,GB73AHPS77365053663190,Jones LLC,"0875 Charles Village Suite 140 Reidfort, NC 33037",950-91-2299,10%,"177,11","17,71","194,82",batch_1/invoice_838.pdf0.jpg
